label	text	split
0	}} R E T I R E D Watchlist cleared out.  {{retired	train
0	"  == Wikipedia:Today's featured article/May 31, 2015 ==  Gerda was talking with me about the image, so I checked the description, which said: ""the work of the forger Van Meergeren"". If that's true, then it's a 20th-century work, but I don't have any idea whether it's true. - Dank  "	train
0	   That is your point of view is it not? That is not a neutral position to take. My edit stated that their was a call for his resignation. And it was due to his conflict of interest.  So without prejudice tell me why you undid my edit?   	test
0	  Do these figures of population estimates include the Kurds of Turkey in them, I know that many people of the Kurdish community speak Turkish.  	train
0	"  == ""I move discussions quickly"" ==   In other words, don't bother writing things here.   "	train
0	"::The exact quote is, ""Their treatment of Jewish persons was, in this sense, orthogonal to their gun-control views."" Orthogonal, according to Wiktionary, means ""independent of or irrelevant to"". I paraphrased that as ""unconnected to"", but I'm not wedded to that. Having said that, what Harcourt acknowledges, on page 676, is that the Nazis ""used the gun laws and regulations to further the genocide."" He then goes on, on the following page, to say that ""It is absurd to even try to characterize this as either pro- or anti-gun control"" (italics added). In other words, their use of the gun laws in this one instance is not their gun control policy. I am open to suggestions as to how we express this subtlety.      "	train
0	  No message boards should be redirected to!  None of the external links should be placed on the page ecxept Bionicle.com, for this site contains info about bionicle, and also Piraka.com, the offical sites!  NO FAN SITES!  And, also, I am very sorry for my behavor in the past discussions... 	train
0	  == Ivan Begala deleted ==  Hi,  Can you please let me know where my article is finished? Why you deleted it?  Please put it back or send me the txt of it as I spent long time to write it and I need it.	train
0	  == Need help ==  Hi bro. I'm expecting some help from you. There's an edit warring going on by an user  on pages of Patna and Bihar. Earlier it was written Bihar is a north indian state but he changed it to east. I've some reliable source (like news clips from india's trusted media group like The hindu, India today, TOI for instance see , , , , , , ,  ) which openely says Bihar is a north indian state and also an Indian goverment site (Cultural zones of India) which puts Bihar in both the categories ie, North Central Indian Cultural Zone () and East Indian Cultural Zone () (this is the only source on which a wikipedia page North India is created). And that guy also has some proofs to put Bihar in east india (sources like same media group and bihar goverment sites and etc which says bihar an eastern indian state). So bro, i wanna say that isn't it possible to put and show Bihar as an eastern as well as northern Indian state likewise Indian goverment categorized it into these two groups?? I think it is possible because i've reliable source of information as reference for my claim and he also have so we both can put our points on wikipedia with our reference. And also, he always undo my edits when i put my claim, even i had a discussion with him but he seems to me like an arrogant and thinks that he's self sophisticated and self centred and like just he own these pages and only he could make edits and only his sources are reliable. Currently he's got that page blocked from editing with the help of some other users. So please you can do something about that? And also it feels to me and other peoples like denying our right to edit on wikipedia even when we've reliable source of information as to put as reference. And moreover that user looks to me an east freak, everywhere just putting east and east and east.   	train
0	  == Barbarash ==  Hi, that image does indeed appear to have a copyright on it. The ALF did respond and confirmed that all their material is PD, so we should look for one of Barbarash on one of their websites, or ask them for one. Thanks for letting me know about it.   	test
0	Alternately, it's possible that I don't know where I'm posting things	test
0	"  ==Real Proof==  Ring Magazine's website;  http://ringtv.craveonline.com/news  Boxing News' website (oldest and best boxing magazine in publication);  http://www.boxingnewsonline.net/category-blogs.asp  Boxing Monthly, (the other big boxing mag). Example of one of its articles;  http://www.boxing-monthly.co.uk/content/9907/two.htm  (No mention of any irrelevant phony IBO/IBC/WBF/EBO/UFO garbage in the main boxing mags either.)  The oldest and best boxing news websites, www.boxingtalk.com and www.fightnews.com, have the titles in lower case. (a minority of freelance fightnews.com contributors wrongly use caps)  boxrec.com uses all lower case for titles in their record tables for Christ's sake.  TheShadowCrow = OWNED. OWNED AND DESTROYED.  The only query I have is that Boxing News uses a hyphen in the new weight divisions; ""light-welterweight"" etc. Some boxing books type them they same way also.  TheShadowCrow's argument for the WBC not using caps was that it's not an English speaking org, when his example, the diabolical WBA, isn't either. What an absolute idiot.  TheShadowTard comes along making a complete mess of these records and pages, then after I revert his clumsy edits, he comes sniveling to the admins' talk pages claiming it's ME who's attacking the pages. What a complete and utter lying hypocritical spastic. He knows nothing about boxing.  If you know what's good for you, and for wikipedia, you'll all realize your embarrassing errors and revert every bit of vandalism you've all done in making a complete mess of the following boxing pages;  Nonito Donaire Vic Darchinyan Roy Jones Manny Pacquiao Floyd Mayweather Erik Morales Marco Antonio Barrera Juan Manuel Marquez Arthur Abraham Andre Ward Vitali Klitschko Wladimir Klitchsko Sugar Ray Leonard Thomas Hearns Marvin Hagler Timothy Bradley Sergio Martinez Jane Couch  But, you're the admins. As long as you actually realize that user TheShadowCrow is wrong and you're siding with vandalism, and it's too late for you to change, that's good enough.  Kind regards, UkBoxen    "	dev
0	  ==Not one for barnstars==  But you should give yourself a pat on the back for the unblock of Tennis expert. Hopefully the message should start to filter through that Checkuser is fallible, and a decline in knee-jerk reactions when there are requests to re-check the results.  	train
1	find a way to take my impotent wrath out on you	test
0	  == sharp eye ==  nice catch on the spam plug on Reality television. havent seen you edit that page, and then swoop, you fixed this. thanks. )  	test
0	 :Wow that sounds fun - good luck with the hobby! Been buffing astronomy articles in your absence.....but take care of yourself. Leisure time is too valuable to waste if not unwinding and enjoying....  ·  	dev
0	  It's unfortunate that you are insulted but, your intentions are clear enough. I may not know you but, you are either lying or very stupid. Although you're not nearly as obvious Baseball Card Guy about it, both of you seem more concerned about each other than the articles themselves. Not answering my simple questions and your impatience are bearable but, lying (especially for such a silly thing) just isn't reasonable. Honestly, I'm not willing to do this if neither of you care. The only reason I'm involved is because this case was being neglected but, after that lie I've lost much of my good will.   	train
0	   Please stop. If you continue to vandalise the other pages, as you did to Claudette Colbert, you will be blocked.  Colbert had two husbands. She divorced the first husband immediately. She lost the second husband. Therefore, she was a widow. Spouse(s), Norman Foster (1928-1935),  Dr. Joel Pressman (1935 – his death in 1968), She was interred beside her second husband.   Because it erased a public fact for a personal thought, is not it destruction? 	train
0	  : Probably not.  I have removed it, and set neighbouring station boxes to avoid it.    	train
0	 :Here again, I'm easy. Would series loop seem less jarring? We are talking about equivalent circuit so some distinction is needed between shunt leg and the outer loop all around . . .  	train
0	 ::::Select the image and delete it.   	train
0	   The graceful slick... Thank you for you advice. Thank you for being patient. I a, not trying to disregard your rules nor offend anyone in the community. I apologize if I ruffled anyone's feathers as you all know any artists can be sensitive about someone belittleing there works. I think my article was pretty neutral and I just want facts. An encyclopedia type of page. What can I do to have you or one of your peers assist me here. My email is greenbackzo@gmail.com feel free to drop me an email or I will also be checking this periodically. Thanks graceful slick	train
0	"  == About Spylab ==  This poor soul of  has always a rule that makes him/her (in his/her mind) absolutely right - no matter is (s)he knowledgeable about the subject (s)he tries to elaborate or not. Also, (s)he has the rule which his/her opponent breaks regularly - ""Please stop your personal attacks ..."". Sure thing, Wikipedia is a free source of knowledge - which must be freed of mentally challenged people (and their 'contributions') like  - in order to be credible and respectable source.   The best description of this person's (Spylab) capabilities is given (by BennisTheMenace) on his/her user page - which was deleted by Spylab:  From Wikipedia, the free encyclopedia Revision as of by BennisTheMenace (Talk | contribs) (diff) ← Older revision | Current revision (diff) | Newer revision → (diff) Jump to: navigation, search  I am probably from the USA and like to scrap others' contributions due to what I call ""factual correctness"" - instead of knowing the facts and reporting them!  Anyway - I am supporting your idea of sending a note to the Wikipedia administration requesting to close Spylab's account for good. "	train
0	"  ==Steve Irvin DEAD== Stephen Robert Irwin  known as Crocodile Hunter dead. Irwin, 44, was killed while filming an underwater documentary off Port Douglas. At age of 44 was killed by a stingray barb through the chest on Monday while diving off Australia's northeast coast, emergency officials and witnesses said.  Irwin had been diving off his boat ""Croc One"" near Batt Reef northeast of Port Douglas. A helicopter had taken paramedics to nearby Low Isles where Irwin was taken for medical treatment but he was dead before they arrived, police said.  ""Steve was hit by a stingray in the chest,"" said local diving operator Steve Edmondson, whose Poseidon boats were out on the Great Barrier Reef when the accident occurred.  http://news.yahoo.com/s/nm/20060904/people_nm/australia_irwin_dc  Official Website: http://www.crocodilehunter.com  The  ADMOINISTRATORS of Wikipedia should NOT vandalise the work of others!"	train
0	  I'm sorry I was an asshole about it.  The point is that the vowels in man and noun are raised in AusE according to Felicity Cox (2005), and the phonetic transcription for that IDEA example I gave you transcribes man as , and indeed it sounds like that to my ears, although that speaker did seem a bit broad.  It's not that uncommon for vowels to be raised before nasals.  Take for example the pin-pen merger in Southern American English and in southwestern Ireland or the non-phonemic æ-tensing that takes place in accents that have undergone the Northern cities vowel shift.  The only reason I brought this up is because I imagine it is very noticeable to English ears (it's even noticeable to my American ears).  Many English people might pronounce man as , which sounds quite a bit different from .  You're the Aussie here, so I'm sure you can verify this by simply contrasting your man with your bad (in this case both would have a long vowel, so try to listen for the quality of the vowels) or your noun with your loud.  This is just another little thing that distinguishes Aussie English from English English; that's all.   	train
0	  == History ==  They never made B-29s at Willow Runonly B-24 Liberators.  So if the infamous Rose Monroe indeed helped make B-29s, she had to have done it somewhere else, and as far as I know, they never made B-29s anywhere else in the Detroit area.  Stephan Wilkinson	train
0	"  : Hi Nabeelsahab, thanks for the note. There are a number of problems with your edit on Zad al-Ma'ad. Firstly, the content you added seems to have been copied and pasted from http://www.kalamullah.com/zaad-al-maad.html. The text is therefore copyrighted material and should be removed. Please see Wikipedia:Copy-paste.  :Secondly, Wikipedia articles are required to present a neutral point of view based on reliable secondary sources. Websites such as kalamullah.com are not considered reliable due to there polemic and sectarian nature. Neutral sources include media agencies such as the BBC or academic sources. Please read WP:RS. There are a number of academic sources on Ibn Qayyim such as the works of Livnat Holtzman and Jon Hoover which you should consider looking into that might provide reliable and accurate information about Zad al-Ma'ad.  :Thirdly, the language of the article needs to be Encyclopedic. Claims such as ""This book is one of the important resources of knowledge for those who seek to know the Seerah.."" seems to be an example of puffery. Please read  WP:PUFF.  :Fourthly, adding statements such as ""Available from Australian Islamic Library website"" seems to be a clear case of WP:PROMOTION. Zad al-Ma'ad is available in a whole series of websites such as http://d1.islamhouse.com/data/en/ih_books/single/en_Complete_Zaad_al_Maad.pdf, http://idci.co.uk/Provisions-For-The-Hereafter-Mukhtasar-Zad-Al-maad-699-d etc.... so there is no need to specify the Australian Islamic Library in particular.   "	train
0	 ::Disagree: It's still too soon. Trevor Noah still has over a month before he starts. We have no idea how different it's going to be, or how long it's even going to last. For all we know, he could suddenly get replaced before he even starts. Is that likely? No. But it is possible.   	train
0	  When you can come up with a valid reason why this fact shouldn't be included in this article then I'll accept it shouldn't, the fact remains that it's a valuable contribution and your pathetic conduct is disgraceful. Would you go into a library and start deleting facts from books because you don't agree with them? Didn't think so.	test
0	   SUPERFLYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY ps: Curtis Mayfield composed SUPERFLYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY's soundtrack	train
0	 Minnie Minoso's first game with White Sox (homered off Vic Raschi) was May 1, 1951, nor May 5.  (Ironically, for years Sam Hairston, who broke in July 21, 1951 was erroneously listed as first White Sox Negro).  Boxscores and writeups (such as Chicago Tribune, New York Times, and Sporting News) all agree on this undisputed fact.  You seem to have locked the article - because you don't want Leslie Kippel or Ron Liebman (Ron is one of the most reputable baseball researchers) to edit it, which is bizarre.  The aim should be to get it right - not to have a prearranged plan.  Please correct date to May 1st (100% certain) and unblock the article.  —Preceding unsigned comment added by   •            —Preceding unsigned comment added by   •       	train
0	  Ok cool.  Happy editing and thank you .  	train
0	Things to do.  TCD: add character profiles add strip controversies	train
1	they are bumholes they got killed	train
0	Jutras, can't wait for this game to come out. Gonna be Sweeeeeeeeeeeeeet!!!!!!!!!!!!!!!:D	dev
0	 :I corrected the part I added according to NPOV. Thank you for your help,Tangerines. By the way, I did not say the source (a book) I refered to is biased. I said it is possible that what Chinese government said can be biased. There is nothing special to this. Even President Bush lied about Iraq's mass destructive weapons. Thanks anyway.	dev
0	  :::::I do not plan on making any more templates that refer to individual wikipedians.  I do appreciate your unblocking my account.   	train
0	86.29.244.57|86.29.244.57]] 04:21, 14 May 2007	train
0	"  ::::::Paxcoder, I didn't give you ""one scholar"", I gave you a papl encyclica. Do you know what an encyclica is?   "	train
0	]] Welcome to Wikipedia, Juhko! I  have been editing Wikipedia for quite some time. I just wanted to say hi and welcome you to Wikipedia! If you have any questions, feel free to leave me a message on {{#if	test
0	"  Interesting to see yet another Wikipedia contributor more interested in showing off the deep knowledge of their WIkipedia J.D. degree rather than improving a page with more falsehoods and distortions than I can count. This is almost certainly the worst page on Wikipedia, although that abortion of the Sigmund Freud page I was just shown as an example of a ""good"" page comes rather close. Am I the only one here with eyes?   "	train
0	"I find the 2015 - Kansas City Chiefs vs. Baltimore Ravens action at the end of the first half not only missing a source, but also lacking in terms of the definition. While the play was amazing, it didn't lead to a tie, not even a tie for the half time, but only to a reduction of the lead from 24-7 to 24-14, and the game ended up 34-14 for the team that *didn't* use the play. Sorry, but I'd suggest moving this paragraph to the section about ""List of passes often mistakenly referred to as a 'Hail Mary'"" (whereas even the ""often"" part would need verification).     "	train
0	  ==  and Wikipedia:Database reports/Polluted categories - broken links still being used in updates ==  Hi, I just wanted to let you know that BernsteinBot is still linking to two of your toolserver tools that, alas, were killed off by the tyrants> benevolent overlords of the Wikimedia Foundation. I'm not sure if you're planning to move them over, although I'd hope you consider it, but in the meantime it might be best just to remove that piece of code/formatting from the updated lines.    	dev
0	 :::Hmmpff. [Bishzilla tries to get a little smarter. Gives up. ] How smart need to be for arbcom?  '''' .	test
0	REDIRECT Talk:List of Prime Ministers of the Kingdom of Sardinia	test
0	  :: has just updated it. I shall give more thanks to Cyclonebiskit.	test
0	  == Sibiu userbox ==  I took the liberty of borrowing your Born in Sibiu userbox D. Hope you don't mind. By the way, you could use it more simply like this: {{user 1|#FFFF00|white||This user was born in '''[[Sibiu]]'''.}}  - 	train
0	"  :::Yes, of course... and what this revision history says?     Only Ultracanalla participated in this edit warring? Is a ""sin"" to edit whith sources as I edit (such as Saudi, and PeeJay)? Do what you want... I´m from Argentina and I don´t care so much wath this wikipedia says about Uefa Cup and the others... Luckly, in the wikipedia in spanish (where I´m a big participant), those things are corrected inmediatly.   "	train
0	  :::The best way to avoid a situation like this IMO is to just avoid ever changing or removing a talk page comment for the second time.  There is virtually no situation where it is necessary to do so... and the few exceptions are severe enough to require admin attention.   	test
0	  :: Good thoughts all the fellows. Ok  if not controversy then what you would like to suggest which word we should propose on this context.   	test
0	 : If you cannot see the long-range order in that micrograph, then your sense of order is clearly much different than that of a typical trained materials scientist.    	train
0	  In a culture where the language and religious beliefs evolved together, this word has very special meanings and is worthy of a unique and distinct article.  As this article has survived an Afd, and this view was already proposed and rejected by the majority voters, Karmosen is simply continuing his argument because he did not get his way.  Please accept the ruling of the majority and focus somewhere else in WP.  Thanks.   	test
0	I've added a Prussian general Alexander von Dönhoff        	train
0	  ==Error== I have found an error with a physics article.  This is even more clear-cut.  The editor got confused and wrote exactly the opposite of the correct equation.  The new strategy would be to simply correct it and explain the correction on the talk page.  If unblock, I will do it.  If not, I obviously can't.  I'm not going to remember 72 hours to do it later.  I'll just let it go.   	dev
0	 :That's okay I think I got the hang of it. Thanks anyway!   	train
0	  I was banned more than 7 times, however that doesnt matter since I was unbanned and since I am behaving well now, and posting sources and not doing vandalism.  	train
0	   You guys have a lot of balls whining about WP transgressions after the displays of lack of respect for these policies yourselves! Man WP displays it's ignorance and bias for a few childish editors in these examples. Compete hoax. The idiots pushing allthe rules cry realquick when the same techniques are spouted towards them.	train
0	==In response to your feedback==   Then why not write on Wikipedia? To learn how to do so, have a look at our tutorial.       	test
0	"  :There is a significant flaw in this entire line of thought.  The P-51 is still being used to a greater extent today by air show pilots than it EVER was by the Dominican Republic.  Therefore, it's 1957 or present.  If you argue against using 1957, then you must also argue against using 1984 unless, as I said, it's not an absolute date we're looking for. The Confederate Air Force operates P-51's on a regular basis as do several other private organizations and individuals. Therefore, there is going to be an astrics on ANY date we put in there, it might as well be a significant date. Therefore, using your arbitrary logic, I'm going to put ""present"" on there and see if that flies.   "	dev
0	" Surname: Podd This very unusual name is of English medieval origins, of which it has two, both quite separate. The first is a variant of the surname Pott. This is either a shortened form of the medieval given name Philpott, from the popular name Phillip, meaning ""lover of horses"", or is residential or locational, and describes a person who lived by a depression in the ground, or who came from a place such as Potcote in the county of Northamptonshire, or Potsgrove in Bedfordshire. The change in spelling from ""tt"" to ""dd"" is a common one and due to regional and dialectual differences as well as careless spelling. Another possible explanation is that it is a variant of Poad, a surname which means 'toad', and was a nickname surname for a person who was thought in someway to represent this animal. The church records of the Southwold Independent church in Suffolk records the baptism of James Pott in 1741 and of Elizabeth Podd in 1757. The first recorded spelling of the family name is shown to be that of Richard Pode. This was dated 1230, in the Pipe Rolls of Devonshire, during the reign of King Henry IIIrd of England, 1216 - 1272. Surnames became necessary when governments introduced personal taxation. In England this was sometimes known as the Poll Tax. Throughout the centuries, surnames in every country have continued to ""develop"" often leading to astonishing variants of the original spelling."	test
0	  21B  Tabetha trusted Tom not to tinker with the next time report. She was unusually subdued upon returning to our summerhouse. Vivian vacted the vast village with five vivacious vandals. Warren will work two weeks on woodwork with wise owners. Six tax experts expect to expand the six extra export taxes. Yes, by year’s end Jayme may be ready to pay your money. Zelda quizzed Zack on the zoology quiz in the sizzling heat.  21C  Day son new map cop let kite just the quit year bay vote not She may see me next week to talk about a party for the team.  Me dye may bit pen pan cow sir doe form lamb lake busy their  The doorman kept the big bushel of corn for the eight girls.  Neillsville berry dollar tree wheels sheep tomorrow village. All three of the village cottonwood trees had green ribbons.  Proofread and correct: pg 49  Twenty people have already voted, but 15 have yet to do so. Only 12 of the hikers are here; six have not returned. Do you know if the 8:15 Klondike flight is on time? We should be at one Brooks Road on later than 11:30 A.M. This oriental carpet measures 8x10 ft. The carton is 2ft. square and weighs 6lbs. 8oz. Have you read pages 45 to 62 of chapter 2 that he assigned?  Skill Builder p. 66  Zoe had a pizza at the plaza by the zoo on a lazy, hazy day. Abby may be too busy to buy me a book for my long boat trip. Zeno caught six cod to fix lunch for his six excited scouts. Wilda would like to own the wild doe she found in the woods. Evan will give us the van to move the five very heavy boxes. All four of us bought coats with faux fur collars and cuffs. Eight guys tugged the big boat into deep water to get going. Marsha wishes to show us how to make charts on the computer. Ira will rise above his ire to rid the firm of this problem. Quen just quietly quit the squad after a major joint injury. Kip packed a backpack and put it on an oak box on the porch. Lola is to wear the royal blue skirt and a gold wool blouse. Many of the men met in the main hall to see the new manager. I worked from 8:30 to 5 at 1964 Lake Blvd. form May 7 to 26. I quote, “ISBN#0-651-24876-3 was assigned to them in 1995.”   P.74 26C   Know (vb) to be aware of the truth of; to have understanding of. No (adv/adj/n) in no respect of degree; not so; indicates denial or refusal. Your (adj  P.78 Proof reading   Suzy knew that she should do her best at all times. People who entered the contest say they are confident. As soon as class is over, I like to transcribe my notes. Mrs. Kelso gave her lecture in Royce Hall. The yacht moved slowly around her anchor.   28 Knew (vb) past tence of know; to have understood; to have recognized the truth or nature of. New (adj)novel; fresh; having existed for a short time; created in recent past. Hear (vb) to gain knowledge of by the ear. Here (adv)in or at this place; at time this point; in this case; on this point.  Skill builder 2  City then they form than body them busy sign firm duty turn proxy Jan may do key work for the six men on the audit of the big firms.  Lake Como Hawaii or Alaska Madrid and Bogota Sparks &Mason;, Inc.  Karl left for Bora Bora in May; Nan goes to Lake Worth in August.   Same wire open tire sure ruin said trim went fir spot lids walks	train
0	 ::Hi Tom - I'll make an effort to 'contribute' on a Friday.  I'm not too sure about merging circulation here. What do you think about merging more structural items such as Base, Apex and Root? cheers   	dev
0	"  == Fare Thee Weel, My Fine Friend! ==  I'm back in town for a day and thought I'd drop by again.  I took a look at how your RFAr was coming along, as well as your evidence you are marshalling in your ""Sandbox"" at [].  I must say I am rather disappointed at the slight nature of said evidence.  Not that I'm going to be around, but I'm sure you don't have a very strong hand, as it were.  As I've said before, I've already explained the alternate accounts, and users Casito (and Soltak also to a smaller extent) have been just as uncivil to me as I had been to them.  Casito basically accused me of being a pedophile/stalker of some kind in his statement to the Arbitration Committee after all.  One thing that did seriously concern me and that I'd like to, if you please, elucidate, is that Casito's statement about ""website defacement"" being a ""crime"" in ""many jurisdictions"" is absolutely 100% misleading in our context.  First, there are no local jurisdictional issues here, the Internet is regulated at the national level in the U.S.  (I'm sure you knew that).  Second, like I told Casito, this is a Wiki, any changes on here, no matter how malicious, do not rise to the level of ""defacement,"" which pertains more to secure/static websites (think US Govt homepages for instance).  I don't know whether he realised this, but in practical terms what Casito said was misleading on both legal and practical grounds, a bluff if you will.  Of course he didn't realise that I could see through his bluff, and when I calmly explained these two above points to him, he got really defensive and quite ""pissy,"" just as I'm sure he would in real life.  Just between you and me, he just doesn't seem like a really ""cool kid.""  For you, however, I have the utmost respect, being a liberal arts Professor in the only civilised part of the U.S. as far as I'm concerned.  However, you might want to hurry up presenting your evidence, since I'm once again leaving the country at 8:55 am tommorrow and won't be back until next month; and as I said on my user page, I won't be editing on Wikipedia any more after I get back to work and my routine, etc.  But take care, don't take any crap from those snotty preppy know-it-all kids you have up there (and how would I know about that hmmmmm????) )!! "	train
0	Just thought I'd remove the blatantly non-NPOV derogatory paragraph that seems to have been added as of late with regards to the generalisation of the University of Teesside's 'student body'. Whoever is culpable - cut it out, please. This is an encyclopedia.	train
0	  ==Stub tags== HI Morten. You may as well create the tags you proposed for 1740s and 1750s Norwegian politicians, seems there was a consensus for it.   	test
0	  Poop sandwich eaten, lesson learned.	train
0	 ::Yes indeed. I have had a fair few run ins with the carphone dynamic IP. We don't seem to have a way to stop such accounts from as you say troll talk pages and being unable to edit but such accounts are disruptive, I should have ignored him. Personally I support only accounts and no IP edits, that would go a long way to stop many of the vamdalism and socking issues but it might make it a tad quiet. Best regards TFOW, nice to see you again.   	train
0	  == Delete == I think this page should be deleted its obviously not in standard for wikipedia.	test
0	"  == ""Reverting to simpler version"" is that your only justification? ==  wrt Sweeney Todd.  Saying that someone's existince has not been disproven is not an encylcopaedic comment, it doesn't make sense - you can't disprove someone's existence.  Its presence is a wart, please don't simply discard edits - incorporate them and come to a new version.    "	dev
0	 :::Morning, Gareth! Thank you for that - although I'm familiar with Irish Water Spaniels, I have never seen AWS!  -  	train
0	 :::::::::Thank you, Giano! I just needed someone to be so kind and reasonable!    	train
0	 :Thank you for your feedback! This is very helpful. Because, in fact, this is talking about being suspended for a certain number of matches. Australian rules football has no sending off penalties. So this needs to be explained - the article currently links to Suspension (punishment), which is of no help.   	test
0	  == Vitamin C ==  Hi Kyle. Long time no see. Do you still work on artist discography articles? If so, can you take a look at the Vitamin C discography page that I created? Maybe fix up the format or even help fix the chart info so that it looks okay. Any help would be appreciated. Thanks dude.   	test
0	  ==Malcolm X==  Yes, if you insist, then I suppose that Malcolm X was (apparently) not an American. I am sorry that you feel that way...   	dev
0	"  Hello Ratnakar Kulkarni, thanks for the swift reply.  What about this, ""He became a celebrated hero in Britain among most of the people connected to the British Raj,[3] but unpopular with most Members of Parliament[4]"" My reason for suggesting this is that 247 MPs voted to forcibly retire Dyer from duty with only 37 MPs voting to keep him.  Later, a Dyer supporter (Carson) attempted to pass a motion of mild approval of Dyer, but was defeated 230 MPs (against approval), 129 MPs (pro-mild approval).  This suggests that a majority of MPs was against Dyer.  All this is covered in the reference 4.  Please let me know what you think, I think adding what I suggest above would balance the introduction, yet keep it short.   "	dev
0	math>                Insert non-formatted text here                Insert non-formatted text here                Insert non-formatted text here                Insert non-formatted text here                Insert non-formatted text here            10:57, 	train
0	  Thanks! But what is Buzoom?  - Rahk  E✘ [[ ' | ' ]] 	train
0	"   Perhaps if both questions had been asked in the same survey: ""do you understand the scientific method?"" and ""do you believe in ESP?""; and the results had shown a significantly greater level of ignorance of the scientific method amongst ESP believers than others, then your conclusion might be valid. As it is, you have two different surveys about two different things and you cannot simply join up the results to show what you want to show. Consider if a third survey had shown that 99% of the population believes the world is round; could you then conclude that the vast majority of those that believe the world is round only do so because they do not understand the scientific method?  "	train
0	"  ==Simplify Zero Input Response?==  As RJFJR noted, this article is written at a fairly high level- I imagine most students are going to encounter RLCs before they do any differential equations- so I'm working on reworking this part of the article to use the cheating workaround that I've seen in classes, where you just sort of say ""I(t) = Ae^kt, because it should, now let's solve for k- now we've got α"" That way all we're assuming is high school algebra, simple trig, and De Moivre's Thereom.  I'm also considering adding a part that would describe a steady-state solution with a driving voltage. My biggest worry is that this article will end up being very incongruous, but I think it's preferable so long as the first part is as transparent as possible.  "	train
0	"I would like to mention that you made the rather blatant sexual and violent yourself so if you want to call the police for sending ""sexually harassing messages"" to yourself, be my guest. My original message (which was, admittedly, not very civil itself and I do apologize) was quite different. It can also be grounds for a block yourself. (I'm also rather amused by this formerly congratulatory comment being removed.)     "	dev
0	 What is the need of tagging..when we can improve the article without tagging..it is looking odd and very bad after tagging.	train
0	  : I think there are few vehicles produced specifically for this limited role today.  IFVs give infantry significant integral fire support, especially the Soviet-designed BMP with its 73mm gun/launcher.  Modern main battle tanks fire a large HE round, and large forces employ tanks and infantry together.  The Soviet Union, for example, deployed the 2S1 and 2S3 howitzers with forward units, to provide heavy direct-fire support but also work as a general indirect-fire artillery piece: fulfilling the role, but more flexible.  —  2006-09-03 12:42 Z	train
0	   :Thanks - judging from what's been written, I think I might have made a new friend this past couple of days.  I knew it was a good idea to keep my blank verse up there...   	test
0	  == Kiddies ==  I like little kiddies They make me smile -SmallJim	dev
1	  == Oswestry ==  Do your research dipshit, it wasn't me who removed it the first time. However, I'm going to now!	dev
0	I don't care how valued a member of the community you are, you're not excused from WP:CIVIL and WP:COOL. To be honest, we're probably better off without someone that whines and retires because incivility landed him at ANI.     	train
0	"   I agree with the points above, however I also believe that without a reference to a study or another credible source of evidence, it cannot be accurately stated that a ""no negotiation"" policy leads to a reduction in hostage situations. In the modern world, many of the terriorists involved in hostage situations are religiously motivated, believing that they will go to heaven when they die, and thus not afraid of death.   Stanislav B."	dev
0	, 15 January 2009 (UTC) ::::: I was WP:BOLD and went ahead and removed the section.  I expect TRTX to revert me but figured I would start a bold, revert (continue discussion) cycle.  Also, appears to be a pretty good agreement here so far that it is unreliable.   14:55	test
0	I'm sorry but I don't think a blog indicates what is notable.   	dev
0	"  ::::::::The article itself says that is hasn't been concluded who built the mound. You've already conceded Middle East links to the region by admitting the X is found in the ancient Americas, which is already confirmed by bioarcheology. The X came from N, which came from West Asia, largely found around present-day Turkey and throughout the region. One of the Odin's ancestors came from the area of modern-day Turkey, and the X has been found in similarities to groups both in Sweden and ancient America, while the Adena mound sites have been found to be similar to those found in Sweden. The high-level of X found along the Atlantic-Artic travel routes suggest it could have came to the continent that way, but that is for archeologists to determine. See:  ::::::::""Who built the ancient stone architecture of Canada and New England,"" Richard Thornton. August 22, 2010.  ::::::::  "	train
0	  Hi, Doesn't look like anyone has been maintaining this recently. I've updated the page and cleaned it up a bit (there were some dodgy links). I think I've done it right. I put in a link to the International Journal of Play even though it's not in the wikipedia yet. I hope that was the right thing to do. I checked the links that were there and it all seems to check out so I don't think this is autobiography, but I might have misunderstood that. Anyway, hopefully this is an improvement! *YoungPhoenix*   	dev
0	 ::Don't post on my talk page you infernal breeder.   	dev
0	  See British colonization of the Americas, and next time remember, this is an encylopedia, not a reference desk to do your research for you.  	dev
0	 :::: Voat has been explicitly identified by the enforcing administrator as within the scope of the topic ban, which the above editor knows well. Please be patient while I search for the diff.   	test
0	 ::::Thanks - *We* agree anyway )  other people can chime in if they don't.  	test
0	to read your wonderful warning yesterday. Unlike you, I don't visit Wikipedia everyday.	train
0	 :Continued ignoring of consensus on core wikipedia policies and guidelines will only get more of your changes reverted.   	train
0	   have you even went to the reference? i reference it every time... why dont you go edit my reference if your so smart??? go edit it to make it where im wrong... ) then delete my post...	train
0	 :I suggest you try reading some scholarly Greek history. You might learn something about your country. And no, I am not claiming that Greece is Nazi nowadays: but there are facts and lies, and you choose to ignore the facts. Greece is a Balkan country and suffers from some of the defects of the region.   	test
